race_id,馬番,評価,評価スコア
202509050507,4,B,2.0
202509050507,5,C,1.0
202509050507,6,B,2.0
202509050507,7,C,1.0
202509050507,8,B,2.0
202509050507,10,B,2.0
202509050507,11,C,1.0
202509050507,12,C,1.0
202509050507,13,B,2.0
202509050507,14,B,2.0
202509050507,15,C,1.0
202509050507,16,B,2.0
202509050508,1,C,1.0
202509050508,2,B,2.0
202509050508,3,B,2.0
202509050508,4,B,2.0
202509050508,5,B,2.0
202509050508,6,B,2.0
202509050508,7,B,2.0
202509050508,8,B,2.0
202509050508,9,B,2.0
202509050508,10,B,2.0
202509050508,11,C,1.0
202509050508,12,C,1.0
202509050508,13,B,2.0
202509050509,1,B,2.0
202509050509,2,B,2.0
202509050509,3,B,2.0
202509050509,4,B,2.0
202509050509,5,B,2.0
202509050509,6,B,2.0
202509050509,7,B,2.0
202509050509,8,B,2.0
202509050509,9,B,2.0
202509050509,10,B,2.0
202509050510,1,B,2.0
202509050510,2,C,1.0
202509050510,3,C,1.0
202509050510,4,B,2.0
202509050510,6,C,1.0
202509050510,8,B,2.0
202509050511,1,B,2.0
202509050511,2,B,2.0
202509050511,3,B,2.0
202509050511,4,B,2.0
202509050511,5,C,1.0
202509050511,6,C,1.0
202509050511,7,C,1.0
202509050511,8,B,2.0
202509050511,9,B,2.0
202509050511,10,B,2.0
202509050511,11,C,1.0
202509050511,12,B,2.0
202509050511,13,B,2.0
202509050511,14,B,2.0
202509050511,15,B,2.0
202509050511,16,C,1.0
202509050512,1,B,2.0
202509050512,2,B,2.0
202509050512,3,B,2.0
202509050512,4,B,2.0
202509050512,5,B,2.0
202509050512,6,B,2.0
202509050512,7,B,2.0
202509050512,8,B,2.0
202509050512,9,B,2.0
202509050512,10,B,2.0
202509050512,11,C,1.0
202509050512,12,C,1.0
202509050512,13,B,2.0
202509050512,14,B,2.0
202509050512,15,B,2.0
202509050512,16,B,2.0
202509050601,1,C,1.0
202509050601,2,C,1.0
202509050601,3,C,1.0
202509050601,4,C,1.0
202509050601,5,C,1.0
202509050601,6,B,2.0
202509050601,7,C,1.0
202509050601,8,C,1.0
202509050601,9,C,1.0
202509050601,10,C,1.0
202509050601,11,B,2.0
202509050601,12,C,1.0
202509050602,1,B,2.0
202509050602,2,B,2.0
202509050602,3,B,2.0
202509050602,4,B,2.0
202509050602,5,B,2.0
202509050602,6,B,2.0
202509050602,7,B,2.0
202509050602,9,C,1.0
202509050602,10,C,1.0
202509050602,11,C,1.0
202509050602,12,C,1.0
202509050602,13,B,2.0
202509050602,14,B,2.0
202509050602,16,C,1.0
202509050603,1,B,2.0
202509050603,2,C,1.0
202509050603,3,B,2.0
202509050603,4,C,1.0
202509050603,5,C,1.0
202509050603,6,C,1.0
202509050603,7,B,2.0
202509050603,8,C,1.0
202509050603,9,B,2.0
202509050603,10,C,1.0
202509050603,11,B,2.0
202509050603,12,B,2.0
202509050603,13,B,2.0
202509050603,14,C,1.0
202509050603,15,C,1.0
202509050603,16,B,2.0
202509050603,17,B,2.0
202509050603,18,B,2.0
202509050604,1,C,1.0
202509050604,2,C,1.0
202509050604,3,B,2.0
202509050604,4,C,1.0
202509050604,5,C,1.0
202509050604,6,C,1.0
202509050604,7,C,1.0
202509050604,8,B,2.0
202509050604,9,B,2.0
202509050604,10,B,2.0
202509050604,11,C,1.0
202509050604,12,C,1.0
202509050605,1,C,1.0
202509050605,2,B,2.0
202509050605,3,B,2.0
202509050605,4,B,2.0
202509050605,5,C,1.0
202509050605,6,B,2.0
202509050605,7,B,2.0
202509050605,8,C,1.0
202509050605,9,B,2.0
202509050605,10,B,2.0
202509050605,11,B,2.0
202509050605,12,B,2.0
202509050606,1,C,1.0
202509050606,2,B,2.0
202509050606,3,C,1.0
202509050606,6,B,2.0
202509050606,7,B,2.0
202509050606,8,B,2.0
202509050606,9,C,1.0
202509050606,10,B,2.0
202509050606,11,C,1.0
202509050607,1,C,1.0
202509050607,2,C,1.0
202509050607,3,C,1.0
202509050607,4,B,2.0
202509050607,5,B,2.0
202509050607,6,B,2.0
202509050607,7,C,1.0
202509050607,8,C,1.0
202509050607,9,B,2.0
202509050607,10,C,1.0
202509050607,11,C,1.0
202509050607,12,C,1.0
202509050607,13,B,2.0
202509050607,14,B,2.0
202509050607,15,C,1.0
202509050607,16,B,2.0
202509050607,17,B,2.0
202509050607,18,B,2.0
202509050608,1,B,2.0
202509050608,2,B,2.0
202509050608,3,C,1.0
202509050608,4,C,1.0
202509050608,6,B,2.0
202509050608,7,C,1.0
202509050608,8,C,1.0
202509050608,9,B,2.0
202509050608,10,B,2.0
202509050608,11,B,2.0
202509050608,12,B,2.0
202509050608,13,B,2.0
202509050608,14,C,1.0
202509050608,15,B,2.0
202509050609,1,B,2.0
202509050609,2,B,2.0
202509050609,3,C,1.0
202509050609,4,B,2.0
202509050609,5,B,2.0
202509050609,6,B,2.0
202509050609,7,C,1.0
202509050609,8,B,2.0
202509050609,9,B,2.0
202509050609,10,B,2.0
202509050609,11,B,2.0
202509050609,12,B,2.0
202509050609,13,B,2.0
202509050609,14,B,2.0
202509050609,15,B,2.0
202509050609,16,B,2.0
202509050610,1,B,2.0
202509050610,2,B,2.0
202509050610,3,B,2.0
202509050610,4,C,1.0
202509050610,5,B,2.0
202509050610,6,B,2.0
202509050610,7,C,1.0
202509050610,8,B,2.0
202509050610,9,B,2.0
202509050610,10,B,2.0
202509050610,11,B,2.0
202509050610,12,B,2.0
202509050610,13,B,2.0
202509050610,14,B,2.0
202509050610,15,C,1.0
202509050610,16,C,1.0
202509050611,1,B,2.0
202509050611,2,B,2.0
202509050611,3,A,3.0
202509050611,4,B,2.0
202509050611,5,C,1.0
202509050611,6,B,2.0
202509050611,7,B,2.0
202509050611,8,A,3.0
202509050611,9,B,2.0
202509050611,10,B,2.0
202509050611,11,B,2.0
202509050611,12,B,2.0
202509050611,13,B,2.0
202509050611,14,C,1.0
202509050612,1,B,2.0
202509050612,2,B,2.0
202509050612,3,B,2.0
202509050612,4,B,2.0
202509050612,5,B,2.0
202509050612,6,C,1.0
202509050612,7,C,1.0
202509050612,8,B,2.0
202509050612,9,B,2.0
202509050612,10,C,1.0
202509050612,11,B,2.0
202509050612,12,B,2.0
202509050612,13,C,1.0
202509050612,14,B,2.0
202509050701,1,C,1.0
202509050701,2,B,2.0
202509050701,3,C,1.0
202509050701,4,B,2.0
202509050701,5,B,2.0
202509050701,6,B,2.0
202509050701,7,C,1.0
202509050701,8,B,2.0
202509050701,9,C,1.0
202509050701,10,B,2.0
202509050701,11,C,1.0
202509050701,12,C,1.0
202509050701,13,B,2.0
202509050701,14,B,2.0
202509050701,15,C,1.0
202509050702,1,B,2.0
202509050702,2,B,2.0
202509050702,3,B,2.0
202509050702,5,C,1.0
202509050702,6,C,1.0
202509050702,7,C,1.0
202509050702,8,B,2.0
202509050702,9,C,1.0
202509050702,11,C,1.0
202509050703,1,B,2.0
202509050703,2,B,2.0
202509050703,3,B,2.0
202509050703,4,C,1.0
202509050703,5,B,2.0
202509050703,6,C,1.0
202509050703,7,B,2.0
202509050703,8,C,1.0
202509050703,9,B,2.0
202509050703,10,C,1.0
202509050703,11,C,1.0
202509050703,12,C,1.0
202509050703,13,B,2.0
202509050703,14,C,1.0
202509050703,15,C,1.0
202509050703,16,B,2.0
202509050704,1,C,1.0
202509050704,2,C,1.0
202509050704,3,C,1.0
202509050704,4,B,2.0
202509050704,5,B,2.0
202509050704,6,B,2.0
202509050704,7,B,2.0
202509050704,8,C,1.0
202509050704,9,C,1.0
202509050704,10,C,1.0
202509050704,11,B,2.0
202509050704,12,B,2.0
202509050704,14,B,2.0
202509050704,15,C,1.0
202509050705,1,C,1.0
202509050705,2,B,2.0
202509050705,3,B,2.0
202509050705,4,B,2.0
202509050705,5,B,2.0
202509050705,6,C,1.0
202509050705,7,B,2.0
202509050705,8,B,2.0
202509050705,9,B,2.0
202509050705,10,B,2.0
202509050705,11,C,1.0
202509050705,12,C,1.0
202509050705,13,B,2.0
202509050705,14,B,2.0
202509050706,1,B,2.0
202509050706,2,B,2.0
202509050706,3,C,1.0
202509050706,4,B,2.0
202509050706,5,B,2.0
202509050706,6,B,2.0
202509050706,7,C,1.0
202509050706,8,B,2.0
202509050706,9,C,1.0
202509050706,10,C,1.0
202509050706,11,B,2.0
202509050707,1,B,2.0
202509050707,2,B,2.0
202509050707,3,B,2.0
202509050707,4,B,2.0
202509050707,5,C,1.0
202509050707,6,C,1.0
202509050707,7,B,2.0
202509050707,8,C,1.0
202509050707,9,B,2.0
202509050707,10,B,2.0
202509050707,11,C,1.0
202509050707,12,B,2.0
202509050707,13,C,1.0
202509050707,14,B,2.0
202509050707,15,B,2.0
202509050708,1,C,1.0
202509050708,2,B,2.0
202509050708,3,B,2.0
202509050708,5,B,2.0
202509050708,6,B,2.0
202509050708,7,B,2.0
202509050708,8,B,2.0
202509050708,9,B,2.0
202509050708,10,B,2.0
202509050708,11,C,1.0
202509050708,12,B,2.0
202509050708,13,B,2.0
202509050708,14,B,2.0
202509050708,15,B,2.0
202509050708,16,B,2.0
202509050709,1,B,2.0
202509050709,2,B,2.0
202509050709,3,B,2.0
202509050709,4,B,2.0
202509050709,5,B,2.0
202509050709,6,C,1.0
202509050709,7,B,2.0
202509050709,8,B,2.0
202509050709,9,B,2.0
202509050709,10,B,2.0
202509050710,1,B,2.0
202509050710,2,B,2.0
202509050710,3,B,2.0
202509050710,4,B,2.0
202509050710,5,B,2.0
202509050710,6,C,1.0
202509050710,7,B,2.0
202509050710,8,B,2.0
202509050710,9,B,2.0
202509050710,10,B,2.0
202509050710,12,B,2.0
202509050710,13,C,1.0
202509050710,14,B,2.0
202509050710,15,B,2.0
202509050710,16,B,2.0
202509050711,1,B,2.0
202509050711,2,B,2.0
202509050711,3,B,2.0
202509050711,4,C,1.0
202509050711,5,B,2.0
202509050711,6,B,2.0
202509050711,7,B,2.0
202509050711,8,B,2.0
202509050711,9,B,2.0
202509050711,10,B,2.0
202509050711,11,B,2.0
202509050711,12,B,2.0
202509050711,13,B,2.0
202509050711,14,B,2.0
202509050711,15,B,2.0
202509050711,16,B,2.0
202509050712,1,B,2.0
202509050712,2,C,1.0
202509050712,3,C,1.0
202509050712,4,B,2.0
202509050712,6,B,2.0
202509050712,7,C,1.0
202509050712,8,C,1.0
202509050712,9,C,1.0
202509050801,1,C,1.0
202509050801,2,C,1.0
202509050801,3,B,2.0
202509050801,4,C,1.0
202509050801,5,B,2.0
202509050801,6,C,1.0
202509050801,7,C,1.0
202509050801,8,C,1.0
202509050801,9,B,2.0
202509050801,10,B,2.0
202509050801,11,C,1.0
202509050801,12,C,1.0
202509050801,13,C,1.0
202509050802,1,C,1.0
202509050802,2,B,2.0
202509050802,3,B,2.0
202509050802,4,C,1.0
202509050802,5,B,2.0
202509050802,6,C,1.0
202509050802,7,B,2.0
202509050802,8,C,1.0
202509050802,9,B,2.0
202509050802,10,C,1.0
202509050802,11,C,1.0
202509050802,12,C,1.0
202509050802,13,C,1.0
202509050802,14,C,1.0
202509050802,15,C,1.0
202509050802,16,B,2.0
202509050802,17,B,2.0
202509050803,1,B,2.0
202509050803,2,C,1.0
202509050803,3,C,1.0
202509050803,4,B,2.0
202509050803,5,B,2.0
202509050803,6,C,1.0
202509050803,7,B,2.0
202509050803,8,B,2.0
202509050803,9,C,1.0
202509050803,10,B,2.0
202509050803,11,C,1.0
202509050803,12,B,2.0
202509050803,13,B,2.0
202509050803,14,B,2.0
202509050803,15,B,2.0
202509050803,16,B,2.0
202509050803,17,C,1.0
202509050803,18,B,2.0
202509050804,1,C,1.0
202509050804,2,B,2.0
202509050804,3,C,1.0
202509050804,4,B,2.0
202509050804,5,C,1.0
202509050804,7,B,2.0
202509050804,8,B,2.0
202509050804,9,B,2.0
202509050804,10,B,2.0
202509050804,11,C,1.0
202509050804,12,C,1.0
202509050804,13,C,1.0
202509050804,14,B,2.0
202509050804,16,C,1.0
202509050805,1,C,1.0
202509050805,2,C,1.0
202509050805,3,C,1.0
202509050805,4,B,2.0
202509050805,5,C,1.0
202509050805,6,C,1.0
202509050805,7,C,1.0
202509050805,8,B,2.0
202509050805,9,C,1.0
202509050805,10,B,2.0
202509050805,11,B,2.0
202509050805,12,C,1.0
202509050806,1,B,2.0
202509050806,2,C,1.0
202509050806,3,B,2.0
202509050806,4,C,1.0
202509050806,5,B,2.0
202509050806,6,C,1.0
202509050806,7,C,1.0
202509050806,8,B,2.0
202509050806,9,B,2.0
202509050806,10,B,2.0
202509050806,11,C,1.0
202509050806,12,C,1.0
202509050806,13,B,2.0
202509050806,14,B,2.0
202509050806,15,B,2.0
202509050806,16,B,2.0
202509050807,1,C,1.0
202509050807,2,B,2.0
202509050807,3,B,2.0
202509050807,4,C,1.0
202509050807,5,B,2.0
202509050807,6,B,2.0
202509050807,7,B,2.0
202509050807,8,C,1.0
202509050807,9,B,2.0
202509050807,10,B,2.0
202509050807,11,C,1.0
202509050807,12,C,1.0
202509050807,13,C,1.0
202509050807,14,B,2.0
202509050807,15,C,1.0
202509050807,16,B,2.0
202509050808,1,C,1.0
202509050808,2,B,2.0
202509050808,3,C,1.0
202509050808,4,B,2.0
202509050808,5,B,2.0
202509050808,6,C,1.0
202509050808,7,B,2.0
202509050808,8,B,2.0
202509050808,9,B,2.0
202509050808,10,B,2.0
202509050808,11,C,1.0
202509050808,12,B,2.0
202509050808,13,B,2.0
202509050809,1,B,2.0
202509050809,2,C,1.0
202509050809,3,B,2.0
202509050809,4,B,2.0
202509050809,5,C,1.0
202509050809,7,B,2.0
202509050809,8,B,2.0
202509050809,9,B,2.0
202509050809,11,B,2.0
202509050809,12,B,2.0
202509050810,1,C,1.0
202509050810,2,C,1.0
202509050810,3,B,2.0
202509050810,4,C,1.0
202509050810,5,B,2.0
202509050810,6,B,2.0
202509050810,7,B,2.0
202509050810,8,B,2.0
202509050810,9,C,1.0
202509050810,10,C,1.0
202509050810,11,C,1.0
202509050811,1,B,2.0
202509050811,2,B,2.0
202509050811,3,B,2.0
202509050811,4,C,1.0
202509050811,5,B,2.0
202509050811,6,B,2.0
202509050811,7,B,2.0
202509050811,8,B,2.0
202509050811,9,B,2.0
202509050811,10,B,2.0
202509050811,11,C,1.0
202509050811,12,C,1.0
202509050811,13,C,1.0
202509050811,14,B,2.0
202509050811,15,C,1.0
202509050811,16,B,2.0
202509050812,1,B,2.0
202509050812,2,B,2.0
202509050812,3,A,3.0
202509050812,4,B,2.0
202509050812,5,C,1.0
202509050812,6,B,2.0
202509050812,7,C,1.0
202509050812,8,B,2.0
202509050812,9,B,2.0
202509050812,10,B,2.0
202510010101,1,C,1.0
202510010101,2,C,1.0
202510010101,3,B,2.0
202510010101,4,B,2.0
202510010101,5,B,2.0
202510010101,6,C,1.0
202510010101,7,C,1.0
202510010101,8,C,1.0
202510010101,9,C,1.0
202510010101,10,C,1.0
202510010101,11,B,2.0
202510010101,12,B,2.0
202510010102,1,B,2.0
202510010102,2,C,1.0
202510010102,3,B,2.0
202510010102,4,C,1.0
202510010102,5,C,1.0
202510010102,6,B,2.0
202510010102,7,B,2.0
202510010102,9,C,1.0
202510010102,10,C,1.0
202510010102,11,B,2.0
202510010102,12,B,2.0
202510010102,13,B,2.0
202510010102,14,B,2.0
202510010102,15,C,1.0
202510010102,16,B,2.0
202510010102,17,B,2.0
202510010103,1,B,2.0
202510010103,2,B,2.0
202510010103,3,C,1.0
202510010103,4,C,1.0
202510010103,5,B,2.0
202510010103,6,C,1.0
202510010103,7,C,1.0
202510010103,8,B,2.0
202510010103,9,B,2.0
202510010103,10,C,1.0
202510010103,11,C,1.0
202510010103,12,B,2.0
202510010103,13,C,1.0
202510010104,1,B,2.0
202510010104,2,B,2.0
202510010104,3,B,2.0
202510010104,4,B,2.0
202510010104,5,B,2.0
202510010104,6,B,2.0
202510010104,7,C,1.0
202510010104,8,C,1.0
202510010104,9,B,2.0
202510010104,10,B,2.0
202510010105,1,B,2.0
202510010105,2,B,2.0
202510010105,3,C,1.0
202510010105,4,B,2.0
202510010105,5,B,2.0
202510010105,6,B,2.0
202510010105,7,C,1.0
202510010106,1,B,2.0
202510010106,2,C,1.0
202510010106,3,B,2.0
202510010106,5,C,1.0
202510010106,6,B,2.0
202510010106,7,C,1.0
202510010106,8,B,2.0
202510010106,9,B,2.0
202510010106,11,C,1.0
202510010106,12,B,2.0
202510010106,13,B,2.0
202510010106,14,A,3.0
202510010106,15,B,2.0
202510010106,16,B,2.0
202510010106,17,B,2.0
202510010106,18,C,1.0
202510010107,1,C,1.0
202510010107,2,B,2.0
202510010107,3,C,1.0
202510010107,4,B,2.0
202510010107,5,C,1.0
202510010107,6,B,2.0
202510010107,8,C,1.0
202510010107,9,C,1.0
202510010107,10,B,2.0
202510010107,11,B,2.0
202510010107,12,B,2.0
202510010107,13,B,2.0
202510010107,14,B,2.0
202510010107,15,B,2.0
202510010107,16,C,1.0
202510010108,1,B,2.0
202510010108,2,B,2.0
202510010108,3,B,2.0
202510010108,4,C,1.0
202510010108,5,C,1.0
202510010108,6,C,1.0
202510010108,7,B,2.0
202510010108,8,B,2.0
202510010108,10,B,2.0
202510010108,11,C,1.0
202510010108,12,B,2.0
202510010108,13,C,1.0
202510010108,14,B,2.0
202510010108,15,B,2.0
202510010108,16,B,2.0
202510010109,1,B,2.0
202510010109,2,B,2.0
202510010109,3,C,1.0
202510010109,4,B,2.0
202510010109,5,B,2.0
202510010109,6,B,2.0
202510010109,7,B,2.0
202510010109,8,B,2.0
202510010109,9,B,2.0
202510010109,10,B,2.0
202510010109,11,B,2.0
202510010109,12,B,2.0
202510010110,1,B,2.0
202510010110,2,B,2.0
202510010110,3,C,1.0
202510010110,4,B,2.0
202510010110,6,B,2.0
202510010110,7,B,2.0
202510010110,8,C,1.0
202510010110,9,B,2.0
202510010110,10,B,2.0
202510010110,11,B,2.0
202510010110,12,C,1.0
202510010110,13,C,1.0
202510010110,14,C,1.0
202510010110,15,C,1.0
202510010110,16,C,1.0
202510010111,1,C,1.0
202510010111,2,C,1.0
202510010111,3,B,2.0
202510010111,4,C,1.0
202510010111,5,B,2.0
202510010111,6,B,2.0
202510010111,7,C,1.0
202510010111,8,C,1.0
202510010111,9,B,2.0
202510010111,10,B,2.0
202510010111,11,B,2.0
202510010111,12,B,2.0
202510010111,13,C,1.0
202510010111,14,B,2.0
202510010111,15,B,2.0
202510010111,16,C,1.0
202510010111,17,B,2.0
202510010111,18,C,1.0
202510010112,1,A,3.0
202510010112,2,C,1.0
202510010112,3,B,2.0
202510010112,4,B,2.0
202510010112,5,B,2.0
202510010112,6,B,2.0
202510010112,7,B,2.0
202510010112,9,B,2.0
202510010112,10,C,1.0
202510010112,11,B,2.0
202510010112,12,C,1.0
202510010112,13,C,1.0
202510010112,14,B,2.0
202510010112,16,C,1.0
202510010201,1,B,2.0
202510010201,2,C,1.0
202510010201,3,B,2.0
202510010201,4,C,1.0
202510010201,5,C,1.0
202510010201,6,B,2.0
202510010201,7,C,1.0
202510010201,8,C,1.0
202510010201,9,C,1.0
202510010201,10,C,1.0
202510010201,11,B,2.0
202510010201,12,B,2.0
202510010201,13,B,2.0
202510010202,1,C,1.0
202510010202,2,C,1.0
202510010202,3,B,2.0
202510010202,4,B,2.0
202510010202,5,B,2.0
202510010202,6,B,2.0
202510010202,7,C,1.0
202510010202,8,C,1.0
202510010202,9,B,2.0
202510010202,11,B,2.0
202510010202,12,B,2.0
202510010202,13,B,2.0
202510010202,14,B,2.0
202510010202,15,C,1.0
202510010202,16,C,1.0
202510010202,17,B,2.0
202510010203,1,C,1.0
202510010203,2,B,2.0
202510010203,3,B,2.0
202510010203,4,B,2.0
202510010203,5,C,1.0
202510010203,6,B,2.0
202510010203,7,C,1.0
202510010203,8,C,1.0
202510010203,9,B,2.0
202510010203,10,C,1.0
202510010203,11,C,1.0
202510010203,12,C,1.0
202510010203,13,B,2.0
202510010203,14,C,1.0
202510010204,2,B,2.0
202510010204,3,B,2.0
202510010204,4,B,2.0
202510010204,5,B,2.0
202510010204,6,B,2.0
202510010204,7,C,1.0
202510010204,8,C,1.0
202510010204,10,C,1.0
202510010204,11,C,1.0
202510010204,12,B,2.0
202510010205,1,B,2.0
202510010205,2,B,2.0
202510010205,3,B,2.0
202510010205,4,B,2.0
202510010205,5,B,2.0
202510010205,6,B,2.0
202510010205,7,C,1.0
202510010205,8,C,1.0
202510010205,11,B,2.0
202510010205,12,B,2.0
202510010205,13,C,1.0
202510010205,14,C,1.0
202510010205,15,B,2.0
202510010205,16,C,1.0
202510010205,17,B,2.0
202510010205,18,B,2.0
202510010206,1,C,1.0
202510010206,2,B,2.0
202510010206,3,C,1.0
202510010206,4,B,2.0
202510010206,5,C,1.0
202510010206,6,C,1.0
202510010206,7,B,2.0
202510010206,8,C,1.0
202510010206,9,B,2.0
202510010206,10,C,1.0
202510010206,11,B,2.0
202510010206,12,B,2.0
202510010206,13,C,1.0
202510010206,14,C,1.0
202510010206,15,C,1.0
202510010206,16,C,1.0
202510010206,17,C,1.0
202510010207,1,C,1.0
202510010207,2,C,1.0
202510010207,3,C,1.0
202510010207,4,C,1.0
202510010207,5,C,1.0
202510010207,6,B,2.0
202510010207,7,B,2.0
202510010207,8,C,1.0
202510010207,9,C,1.0
202510010207,10,C,1.0
202510010207,11,B,2.0
202510010207,12,C,1.0
202510010207,13,C,1.0
202510010207,14,C,1.0
202510010208,1,A,3.0
202510010208,2,C,1.0
202510010208,3,C,1.0
202510010208,4,B,2.0
202510010208,5,B,2.0
202510010208,6,C,1.0
202510010208,7,B,2.0
202510010208,8,B,2.0
202510010208,9,C,1.0
202510010208,10,B,2.0
202510010208,11,C,1.0
202510010208,12,B,2.0
202510010208,13,B,2.0
202510010209,1,B,2.0
202510010209,2,B,2.0
202510010209,3,B,2.0
202510010209,4,B,2.0
202510010209,5,B,2.0
202510010209,6,B,2.0
202510010209,7,C,1.0
202510010209,8,B,2.0
202510010209,9,C,1.0
202510010209,10,C,1.0
202510010209,12,B,2.0
202510010209,14,B,2.0
202510010209,15,A,3.0
202510010209,16,B,2.0
202510010209,17,C,1.0
202510010209,18,B,2.0
202510010210,1,B,2.0
202510010210,2,C,1.0
202510010210,3,B,2.0
202510010210,4,C,1.0
202510010210,5,B,2.0
202510010210,6,C,1.0
202510010210,7,C,1.0
202510010210,8,C,1.0
202510010210,9,C,1.0
202510010210,10,B,2.0
202510010210,11,B,2.0
202510010210,13,C,1.0
202510010210,14,C,1.0
202510010210,15,B,2.0
202510010210,16,C,1.0
202510010211,1,B,2.0
202510010211,2,C,1.0
202510010211,3,B,2.0
202510010211,4,B,2.0
202510010211,5,B,2.0
202510010211,6,B,2.0
202510010211,7,C,1.0
202510010211,8,B,2.0
202510010211,9,B,2.0
202510010211,10,C,1.0
202510010211,11,B,2.0
202510010211,12,B,2.0
202510010212,1,B,2.0
202510010212,2,B,2.0
202510010212,3,C,1.0
202510010212,4,C,1.0
202510010212,5,B,2.0
202510010212,6,C,1.0
202510010212,7,B,2.0
202510010212,8,C,1.0
202510010212,9,B,2.0
202510010212,10,B,2.0
202510010212,11,C,1.0
202510010301,1,C,1.0
202510010301,2,C,1.0
202510010301,3,C,1.0
202510010301,5,A,3.0
202510010301,6,B,2.0
202510010301,8,B,2.0
202510010301,9,B,2.0
202510010301,10,C,1.0
202510010301,11,B,2.0
202510010301,12,B,2.0
202510010301,13,C,1.0
202510010301,14,C,1.0
202510010302,1,B,2.0
202510010302,2,C,1.0
202510010302,3,B,2.0
202510010302,4,B,2.0
202510010302,5,C,1.0
202510010302,6,B,2.0
202510010302,7,C,1.0
202510010302,8,C,1.0
202510010302,9,B,2.0
202510010302,10,C,1.0
202510010302,11,C,1.0
202510010302,12,C,1.0
202510010302,13,C,1.0
202510010302,14,C,1.0
202510010302,15,B,2.0
202510010303,1,B,2.0
202510010303,2,C,1.0
202510010303,3,C,1.0
202510010303,4,B,2.0
202510010303,5,C,1.0
202510010303,6,B,2.0
202510010303,8,C,1.0
202510010303,9,C,1.0
202510010303,10,B,2.0
202510010303,11,C,1.0
202510010303,12,C,1.0
202510010303,13,C,1.0
202510010303,14,B,2.0
202510010303,15,B,2.0
202510010303,16,C,1.0
202510010304,1,B,2.0
202510010304,2,B,2.0
202510010304,3,B,2.0
202510010304,4,C,1.0
202510010304,5,C,1.0
202510010304,6,B,2.0
202510010304,7,B,2.0
202510010304,8,B,2.0
202510010304,9,B,2.0
202510010304,10,C,1.0
202510010304,11,C,1.0
202510010304,12,B,2.0
202510010305,1,B,2.0
202510010305,2,B,2.0
202510010305,3,B,2.0
202510010305,4,B,2.0
202510010305,5,B,2.0
202510010305,6,B,2.0
202510010305,7,B,2.0
202510010305,8,B,2.0
202510010305,9,B,2.0
202510010305,10,C,1.0
202510010305,11,B,2.0
202510010305,12,C,1.0
202510010306,1,C,1.0
202510010306,3,C,1.0
202510010306,4,C,1.0
202510010306,5,B,2.0
202510010306,6,C,1.0
202510010306,7,B,2.0
202510010306,8,C,1.0
202510010306,9,B,2.0
202510010306,10,B,2.0
202510010306,11,B,2.0
202510010306,12,C,1.0
202510010306,13,B,2.0
202510010306,14,C,1.0
202510010306,15,B,2.0
202510010306,16,C,1.0
202510010306,17,C,1.0
202510010306,18,B,2.0
202510010307,1,B,2.0
202510010307,2,B,2.0
202510010307,3,C,1.0
202510010307,5,C,1.0
202510010307,6,B,2.0
202510010307,7,C,1.0
202510010307,8,C,1.0
202510010307,9,C,1.0
202510010307,10,B,2.0
202510010307,11,C,1.0
202510010307,12,C,1.0
202510010308,1,B,2.0
202510010308,2,B,2.0
202510010308,3,B,2.0
202510010308,4,C,1.0
202510010308,5,C,1.0
202510010308,7,B,2.0
202510010308,8,B,2.0
202510010308,9,B,2.0
202510010308,10,C,1.0
202510010308,11,B,2.0
202510010308,12,C,1.0
202510010308,13,C,1.0
202510010308,14,C,1.0
202510010308,16,C,1.0
202510010309,1,B,2.0
202510010309,2,B,2.0
202510010309,3,B,2.0
202510010309,4,B,2.0
202510010309,5,B,2.0
202510010309,6,B,2.0
202510010309,7,B,2.0
202510010309,8,C,1.0
202510010309,9,B,2.0
202510010309,10,B,2.0
202510010309,11,B,2.0
202510010309,12,C,1.0
202510010309,13,C,1.0
202510010309,14,B,2.0
202510010309,15,C,1.0
202510010309,16,B,2.0
202510010310,1,B,2.0
202510010310,2,C,1.0
202510010310,3,B,2.0
202510010310,4,C,1.0
202510010310,5,B,2.0
202510010310,6,B,2.0
202510010310,7,B,2.0
202510010310,8,B,2.0
202510010310,10,B,2.0
202510010310,11,B,2.0
202510010310,12,B,2.0
202510010310,13,C,1.0
202510010310,14,B,2.0
202510010311,1,B,2.0
202510010311,2,C,1.0
202510010311,3,B,2.0
202510010311,4,C,1.0
202510010311,5,B,2.0
202510010311,6,B,2.0
202510010311,8,C,1.0
202510010311,9,B,2.0
202510010311,10,B,2.0
202510010311,11,B,2.0
202510010311,12,B,2.0
202510010311,13,C,1.0
202510010311,14,C,1.0
202510010311,15,B,2.0
202510010311,16,B,2.0
202510010311,17,B,2.0
202510010311,18,C,1.0
202510010312,1,B,2.0
202510010312,2,B,2.0
202510010312,3,C,1.0
202510010312,4,B,2.0
202510010312,5,C,1.0
202510010312,6,B,2.0
202510010312,7,B,2.0
202510010312,8,B,2.0
202510010312,9,C,1.0
202510010312,10,C,1.0
202510010312,11,C,1.0
202510010312,12,C,1.0
202510010312,13,B,2.0
202510010312,15,B,2.0
202510010312,16,C,1.0
202510010312,17,C,1.0
202510010312,18,B,2.0
202510010401,1,C,1.0
202510010401,2,B,2.0
202510010401,3,B,2.0
202510010401,4,B,2.0
202510010401,5,C,1.0
202510010401,6,B,2.0
202510010401,7,C,1.0
202510010401,8,B,2.0
